uri	plot
http://www.wikidata.org/entity/Q204416	A domestic house cat named Francis investigates the grisly feline murders taking place in his new neighborhood.
http://www.wikidata.org/entity/Q1637791	A hapless inventor finally finds success with a flying car, which a dictator from a foreign government sets out to take for himself.
http://www.wikidata.org/entity/Q340130	Ken Harrison is an artist that lives to make sculptures. One day he is involved in a car accident, and is paralyzed from his neck down. All he can do is talk and move his head, and he wants to die. Whilst he is in hospital he makes friends with some of the staff, and they support him when he goes to trial to be allowed to die.
http://www.wikidata.org/entity/Q1339523	"A US Army officer, who made a ""friendly fire"" mistake that was covered up, has been reassigned to a desk job. He is tasked to investigate a female chopper commander's worthiness to be awarded the Medal of Honor. At first all seems in order. But then he begins to notice inconsistencies between the testimonies of the witnesses..."
http://www.wikidata.org/entity/Q659756	A newly married couple discovers disturbing, ghostly images in photographs they develop after a tragic accident. Fearing the manifestations may be connected, they investigate and learn that some mysteries are better left unsolved.
http://www.wikidata.org/entity/Q17102620	Inspired by García Lorca's stage poem, this is the story of a young woman who cannot realize her desire for self-realization either in the confines of her Andalusian village or in her relationship with her traditional husband.
http://www.wikidata.org/entity/Q7765993	Burger Beard is a pirate who is in search of the final page of a magical book that makes any evil plan he writes in it come true, which happens to be the Krabby Patty secret formula. When the entire city of Bikini Bottom is put in danger, SpongeBob, Patrick, Mr. Krabs, Squidward, Sandy, and Plankton need to go on a quest that takes them to the surface. In order to get back the recipe and save their city, the gang must retrieve the book and transform themselves into superheroes.
http://www.wikidata.org/entity/Q787091	A restauranteur teams up with a police officer and his ex-con brother to avenge the death of a friend's daughter.
http://www.wikidata.org/entity/Q30590974	A squad of the Jiaolong Commando Unit - Sea Dragon, a spec ops team of the Chinese Navy, carries out a hostage rescue operation in the nation of Yewaire, on the Arabian Peninsula, and fiercely fights against local rebel groups and Zaka, a terrorist organization.
http://www.wikidata.org/entity/Q102438	Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.
http://www.wikidata.org/entity/Q607337	A psychopathic criminal with a mother complex makes a daring break from prison and then leads his old gang in a chemical plant payroll heist. After the heist, events take a crazy turn.
http://www.wikidata.org/entity/Q2515683	Justin Thorne is a liberal arts professor. One of his college students is Jennifer Carter. She seduces Justin, then accuses him of rape. But it turns out that she has an unusual relationship with her father.
http://www.wikidata.org/entity/Q1877215	This film is about a famous jazz saxophonist, Izzy, whose life is forever changed after he is accidentally shot.
http://www.wikidata.org/entity/Q7450965	As dancer Ginny Walker performs on stage, a veiled woman in the audience stands up, accuses Ginny of stealing her husband and then fires a gun at her. After Ginny collapses and is taken to her dressing room, the woman, Julia Westcolt, a friend of Ginny's, dashes backstage, discards her veil, and then congratulates her friend on their successful publicity stunt. When Ginny's press agents, Gus Crane and his son Junior, visit their client backstage, she brags about her feat and chides them for not being more creative in promoting her. Horrified at Ginny's brashness, Junior, a conservative Harvard graduate, chastises her and leaves the room.
http://www.wikidata.org/entity/Q331985	Michael and Robert, two gay men living in Brooklyn, spend their last day together before Robert leaves for Africa on work assignment. Michael still has feelings for his friend Nick, who has AIDS.
http://www.wikidata.org/entity/Q3231838	Turn-of-the-century Naples. Salvatore Ruotolo and his wife are murdered and their bodies are found in different locations. Since the evidence points to a crime by the Neapolitan crime organization, the Camorra, fear and corruption cause serious hindrances to the investigation by police authorities. In charge is a young and courageous judge who, using evidence discovered by chance, tries to reconstruct the story of the double murder. The plot that the judge must unravel is very complicated.
http://www.wikidata.org/entity/Q4164174	This evocative faux documentary imagines a dystopian near future in which the government monitors every woman's sexual activity. At its center is Allison Golding (Ali Thomas), serving a life sentence for having an abortion. As politicians, journalists and other key figures discuss Allison's case, they reveal how American society reached this totalitarian state.
http://www.wikidata.org/entity/Q2248695	After Southern belle Elizabeth Lloyd runs off to marry Yankee Jack Sherman, her father, a former Confederate colonel during the Civil War, vows to never speak to her again. Several years pass and Elizabeth returns to her home town with her husband and young daughter. The little girl charms her crusty grandfather and tries to patch things up between him and her mother.
http://www.wikidata.org/entity/Q1076605	In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.
http://www.wikidata.org/entity/Q699490	Maria marries a young soldier in the last days of World War II, only for him to go missing in the war. She must rely on her beauty and ambition to navigate the difficult post-war years alone.
http://www.wikidata.org/entity/Q3506077	For a second time this film leads us to the village in South Bohemia. We meet again Konopnik family and Skopek family. Venca Konopnik is marrying Blazena Skopek but there is another woman Milada who is very jealous and she is spreading gossips about Venca Konopnik. Those gossips are so powerful that they lead to big fights between Konopnik and Skopek families. You will also see what a progress on milk-yielding-cows-project has been made.
http://www.wikidata.org/entity/Q1348490	When Willie leaves home to join the war effort he is all ready to become a hero, but he is only frustrated when his posting ends up to be in his home town, and he is recruited into training, keeping him from the action. However, when he finds himself accidently behind enemy lines he unexpectedly becomes a hero after all.
http://www.wikidata.org/entity/Q44578	101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.
http://www.wikidata.org/entity/Q719915	The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.
http://www.wikidata.org/entity/Q916078	London, 1929. Frank Webber, a very busy Scotland Yard detective, seems to be more interested in his work than in Alice White, his girlfriend. Feeling herself ignored, Alice agrees to go out with an elegant and well-mannered artist who invites her to visit his fancy apartment.
http://www.wikidata.org/entity/Q100146309	Theo Neuner is an unscrupulous West German building contractor who senses big business in the GDR after the collapse of the SED dictatorship. But things don't turn out as he had imagined. The fall of the Berlin Wall does not bring the desired business, but rather a number of private problems: his lover dies, her sister makes his wife suspicious and the marital crisis reaches its climax on a business trip to Berlin...
http://www.wikidata.org/entity/Q2684513	The film is based on the popular Dutch childrens book by Chris van Abkoude. In a Dutch port in 1921 lives a 10-year-old orphan boy known to everyone simply as Little Crumb. His poverty-stricken mother Lize van Dien filled with shame was forced to turn him over to Mrs. Koster soon after he was born. Foster mother Mrs. Koster, who has cared for him since he was a baby, is very poor too, unable to support him by herself and proves to be a cruel taskmaster who insists Crumb bring her money before shell feed him. Somehow he must earn his keep out on the streets and can only go home after he has earned enough money. Crumb becomes an urchin stealing from the streets barrows and the shops to stay alive, sleeping in churches or huddled in doorways. Sometimes he has to run off from the police and he has earned the enmity of the most grownups around him.
http://www.wikidata.org/entity/Q331277	Single mother Adele August is bad with money, and even worse when it comes to making decisions. Her straight-laced daughter, Ann, is a successful high school student with Ivy League aspirations. When Adele decides to pack up and move the two of them from the Midwest to Beverly Hills, Calif., to pursue her dreams of Hollywood success, Ann grows frustrated with her mother's irresponsible and impulsive ways.
http://www.wikidata.org/entity/Q609091	Buck Russell, a lovable but slovenly bachelor, suddenly becomes the temporary caretaker of his nephew and nieces after a family emergency. His freewheeling attitude soon causes tension with his older niece Tia, loyal girlfriend Chanice and just about everyone else who crosses his path.
http://www.wikidata.org/entity/Q2296427	U.S. government agent Scott is assigned to rescue the daughter of a high-ranking government official. As willing as he is to bend the rules to get things done, though, Scott is shocked to find that others are willing to go even further to protect a political career.
http://www.wikidata.org/entity/Q303040	The characters we met a little more than a decade ago return to East Great Falls for their high school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t, and that time and distance can’t break the bonds of friendship.
http://www.wikidata.org/entity/Q22931120	In a remote South American colony in the late 18th century, officer Zama of the Spanish crown waits in vain for a transfer to a more prestigious location. He suffers small humiliations and petty politicking as he increasingly succumbs to lust and paranoia.
http://www.wikidata.org/entity/Q1405431	A wealthy wife's affair with her daughter's guitar tutor is threatened when the tutor is attacked and rescued by a hired killer, leading him to suspect their secret is out.
http://www.wikidata.org/entity/Q9054221	Bilbao, Spain. After breaking up with Elisa, his girlfriend for several years, Txema meets Claudia, a gorgeous Argentinian girl, in a very awkward situation. They become friends so soon and so easily that Txema misinterprets Claudia's feelings for him.
http://www.wikidata.org/entity/Q15961525	When three women living on the edge of the American frontier are driven mad by harsh pioneer life, the task of saving them falls to the pious, independent-minded Mary Bee Cuddy. Transporting the women by covered wagon to Iowa, she soon realizes just how daunting the journey will be, and employs a low-life drifter, George Briggs, to join her. The unlikely pair and the three women head east, where a waiting minister and his wife have offered to take the women in. But the group first must traverse the harsh Nebraska Territories marked by stark beauty, psychological peril and constant threat.
http://www.wikidata.org/entity/Q490588	"Forty-year-old Andreas arrives in a strange city with no memory of how he got there. He is presented with a job, an apartment - even a wife. But before long, Andreas notices that something is wrong. Andreas makes an attempt to escape the city, but he discovers there's no way out. Andreas meets Hugo, who has found a crack in a wall in his cellar. Beautiful music streams out from the crack. Maybe it leads to ""the other side""? A new plan for escape is hatched."
http://www.wikidata.org/entity/Q65972529	A young boy is born as the reincarnation of a demonic power, into a society that hates and fears him. Destined by prophecy to bring destruction to the world, Nezha must choose between good and evil to see if he can change his fate.
http://www.wikidata.org/entity/Q2299929	As children, Nick and his little brother take care of their baby brother while their mother drinks herself senseless. But the baby dies, and both brothers blame themselves. Many years later, Nick is out of prison after serving time for an assault. He drinks, lives in a shelter and tries to help an old friend. When their mother dies, Nick meets his brother at the funeral. The brother, who remains nameless, is a single father to a young boy, but also supports a drug habit that is spiraling out of control. When an opportunity presents itself, he becomes a drug dealer to secure his son's future. Eventually, the two brothers meet again.
http://www.wikidata.org/entity/Q59566	After her husband runs off with his secretary, Terry Wolfmeyer is left to fend for herself -- and her four daughters. As she hits rock bottom, Terry finds a friend and drinking buddy in next-door neighbor Denny, a former baseball player. As the two grow closer, and her daughters increasingly rely on Denny, Terry starts to have reservations about where their relationship is headed.
http://www.wikidata.org/entity/Q29168508	The story of Henry, a stand-up comedian with a fierce sense of humour and Ann, a singer of international renown. In the spotlight, they are the perfect couple, healthy, happy, and glamourous. The birth of their first child, Annette, a mysterious girl with an exceptional destiny, will change their lives.
http://www.wikidata.org/entity/Q109767	Jake Blues, just released from prison, puts his old band back together to save the Catholic home where he and his brother Elwood were raised.
http://www.wikidata.org/entity/Q778709	Directed by the legendary Walter Hill, this gritty, modern Western is regarded as a classic and features an all-star cast with Nick Nolte, Powers Boothe, Maria Conchita Alonso, Rip Torn, and Michael Ironside. Lean, mean Texas Ranger Jack Benteen (Nolte) locks horns with a former friend, Cash Bailey (Boothe), now a ruthless drug kingpin. Though they're on opposite sides of the law, they share a love interest in the sensual Sarita (Alonso). When a crew of rogue soldiers descends upon the border town for an off-the-books mission, all roads lead to a bloody, to-the-death showdown, as loyalties shift and the lines between good and evil are blurred.
http://www.wikidata.org/entity/Q19999914	Michael's health club is beseiged with a series of terrible murders involving killer saunas and other grisly devices. Michael's wife killed herself a while before and her brother holds Michael responsible. Michael needs to stop the bloodshed before he loses all of his clients.
http://www.wikidata.org/entity/Q2758540	World-weary author Fernando has returned to his native Colombia to live out his days in peace.  But Fernando's once-quiet hometown has become a hotbed of violence, drugs, and corruption.  On the brink of despair, Fernando meets Alexis, a beautiful but hardened street kid who lives by the rule of the gun.  Together, they forge an unlikely relationship.
http://www.wikidata.org/entity/Q48550528	The movie tells the story about a girl who has to hide and survive from a right wing terrorist while looking for her little sister during the terrorist attacks in Norway on the island Utøya, July 22nd.
http://www.wikidata.org/entity/Q1543837	"Harassed by classmates who won't accept his shocking appearance, a shy young man known as ""Powder"" struggles to fit in. But the cruel taunts stop when Powder displays a mysterious power that allows him to do incredible things. This phenomenon changes the lives of all those around him in ways they never could have imagined."
http://www.wikidata.org/entity/Q2529538	The loss of their young daughter threatens to destroy the love and faith of two married musicians.
http://www.wikidata.org/entity/Q1114422	In 19th century France, Jean Valjean, a man imprisoned for stealing bread, must flee a relentless policeman named Javert. The pursuit consumes both men's lives, and soon Valjean finds himself in the midst of the student revolutions in France.
http://www.wikidata.org/entity/Q386245	Following a plane crash a group of schoolboys find themselves on a deserted island. They appoint a leader and attempt to create an organized society for the sake of their survival. Democracy and order soon begin to crumble when a breakaway faction regresses to savagery with horrifying consequences.
http://www.wikidata.org/entity/Q5505183	"American boy Cody lives in Australia with his guardian, Gaza. Cody is very imaginative, inventive and inquisitive. He comes accross some strange events happening in Devil's Knob national park associated with an aboriginal myth about ""frog dreamings"". Cody tries to investigate..."
http://www.wikidata.org/entity/Q826243	Carl Panzram is sent to Leavenworth Prison for burglary. While there, he is brutally beaten by a guard. Neophyte guard Henry Lesser feels sympathy for Panzram, befriends him, and gets him to write his life story. Lesser learns that Panzram's past is much more violent than he thought, but also that he's capable of being a much better person than the rest of the prison staff believes - or so Lesser thinks.
http://www.wikidata.org/entity/Q466713	Wealthy but arrogant writer Jean Hervey comes home one day to find that his wife, Gabrielle, has left him for another man. Realizing her mistake, Gabrielle returns, and the pair begin a merciless analysis of their marriage as the relationship comes undone.
http://www.wikidata.org/entity/Q261403	A man and a woman meet by accident on a Sunday evening at their childrens' boarding school. Slowly, they reveal themselves to each other, finding that they have something deeply in common.
http://www.wikidata.org/entity/Q1232069	Django's father is framed by his business partner Clusker and shot by a bounty Killer. Django inherits his fathers part of the business and a score to settle with Clusker.
http://www.wikidata.org/entity/Q4146403	A famous artist strives to find the secret of eternal life through the beautiful mannequins he creates.
http://www.wikidata.org/entity/Q1657967	Mary Ann Taylor loves the comforts of her hometown in Mercury, Texas. She has a steady job as a waitress in her father's diner, yet she can't help but feel unfulfilled by a life of pouring coffee and grilling hamburgers. Mary Ann's real passion is photography, but pursuing her dream of becoming a photographer means leaving Mercury behind.
http://www.wikidata.org/entity/Q2398074	A woman undergoes an illegal organ transplant only to discover that the young girl who donated the kidney died during the operation. Determined to stop this heinous activity, but torn by the moral dilemma of being saved by it, she fights against her reluctant husband, an LAPD Detective, to pull down the ring of criminals behind it.
http://www.wikidata.org/entity/Q1445029	A Jewish homicide detective investigates a seemingly minor murder and falls in with a Zionist group as a result.
http://www.wikidata.org/entity/Q1637811	The story of Bobby Sands, the IRA member who led the 1981 hunger strike during The Troubles in which Irish Republican prisoners tried to win political status.
http://www.wikidata.org/entity/Q601365	Count Karnstein sends for a doctor to help his sick daughter Laura. Her nurse believes she is possessed by the spirit of a dead ancestor, Carmilla. A young woman becomes intrigued by the mysterious deaths surrounding Laura after a carriage accident outside the castle forces her to stay. They become close friends until Laura becomes convinced the spirit of Carmilla is forcing her to kill.
http://www.wikidata.org/entity/Q1129547	Juliette Hardy is sexual dynamite, and has the men of a French coastal town panting. But Antoine, the only man who affects her likewise, wouldn't dream of settling down with a woman his friends consider the town tramp.
http://www.wikidata.org/entity/Q1417812	A documentary about the first flight over Mt Everest.  Preserved by the Academy Film Archive in partnership with UCLA Film & Television Archive in 2014.
http://www.wikidata.org/entity/Q1538293	Two years after the Bosnian civil war, a town that is slowly rebuilding itself must whip together a democracy when it's announced the U.S. President Bill Clinton might be paying a visit.
http://www.wikidata.org/entity/Q1882729	A libidinous construction worker uses his charm and bravado in an attempt to attain enough finances to build his dream project.
http://www.wikidata.org/entity/Q630289	In Los Angeles, a wealthy man, known as Mr. Fuller, discovers a shocking secret about the world he lives in. Fearing for his life, he leaves a desperate message for a friend of his in the most unexpected place.
http://www.wikidata.org/entity/Q1516994	An English pianist living in Rome witnesses the brutal murder of his psychic neighbor. With the help of a tenacious young reporter, he tries to discover the killer using very unconventional methods. The two are soon drawn into a shocking web of dementia and violence.
http://www.wikidata.org/entity/Q456017	The true story of William Wilberforce and his courageous quest to end the British slave trade. Along the way, Wilberforce meets intense opposition, but his minister urges him to see the cause through.
http://www.wikidata.org/entity/Q3087474	American tour guide Mo Alexander misses her tour group, and then her flight out of Paris. Stuck in the city of romance, Mo runs into the very suave -- and very married -- Xavier, who attempts to seduce Mo while his family is out of town. His charms prove hard to resist, and Mo succumbs, though her conscience weighs heavy. Soon their bickering romance of convenience takes a serious turn, and, in spite of himself, Xavier finds he's falling in love.
http://www.wikidata.org/entity/Q935173	Lt. Col. Michael Strobl, a volunteer military escort accompanies the body of Lance Cpl. Chance Phelps to his hometown in Wyoming.
http://www.wikidata.org/entity/Q304488	A small-time conman has his loyalties torn between his estranged mother and his new girlfriend, both of whom are high-stakes grifters with their own angles to play.
http://www.wikidata.org/entity/Q929582	Scotland, 11th century. Driven by the twisted prophecy of three witches and the ruthless ambition of his wife, warlord Macbeth, bold and brave, but also weak and hesitant, betrays his good king and his brothers in arms and sinks into the bloody mud of a path with no return, sown with crime and suspicion.
http://www.wikidata.org/entity/Q7240703	"While attending the birth of Isabel, the wife of foreigner Felipe, Mama Santos predicts that ""something terrible is going to happen in the town."" From this omen, calamities will torment the locals."
http://www.wikidata.org/entity/Q1370216	"Detective Rita Rizzoli is accustomed to donning costumes and going undercover to nail crooks. But she'll be required to use all of her get-ups and more when a major cocaine ring is suspected of turning out a potent new strain of the drug, called ""Fatal Beauty."" With the help of her partner and a former bodyguard for a local cartel, Rita will do whatever it takes to find out who's dealing Fatal Beauty and stop them."
http://www.wikidata.org/entity/Q956250	When a son and mother move to Seattle in hopes for a better life, the mother meets a seemingly polite man. Things go south when the man turns out to be abusive, endangering their lives. As the mother struggles to maintain hope in an impossible situation, the son has plans to escape.
http://www.wikidata.org/entity/Q1055299	"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them."
http://www.wikidata.org/entity/Q128493	After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.
http://www.wikidata.org/entity/Q4274071	A surgeon transplants the heart of an ape into his ailing son with horrific results.
http://www.wikidata.org/entity/Q5611641	The story follows a young man as he changes from an intelligently aware youth, to a teenager with much less confidence than he once had, and finally, to a stable adult.
http://www.wikidata.org/entity/Q762140	A young beautician, newly arrived in a small Louisiana town, finds work at the local salon, where a small group of women share a close bond of friendship and welcome her into the fold.
http://www.wikidata.org/entity/Q106149469	Estela and her mother Clota must travel from Junín, where they live, to the town of Costa Bonita, in Necochea, to see some apartments that Estela's father has inherited from her.
http://www.wikidata.org/entity/Q990857	A Danish officer, Michael, is sent away to the International Security Assistance Force operation in Afghanistan for three months. His first mission there is to find a young radar technician who had been separated from his squad some days earlier. While on the search, his helicopter is shot down and he is taken as a prisoner of war, but is reported dead to the family.
http://www.wikidata.org/entity/Q18786433	A young Spanish woman who has newly moved to Berlin finds her flirtation with a local guy turn potentially deadly as their night out with his friends reveals a dangerous secret.
http://www.wikidata.org/entity/Q1195550	A clairvoyant woman thinks that she's met her future husband because she's seen him in a dream. They marry and he takes her back to his butcher shop in New York city, where her powers tend to influence everyone she meets while working in the shop. Through her advice, she helps others and eventually finds the true man of her dreams.
http://www.wikidata.org/entity/Q15103254	An art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.
http://www.wikidata.org/entity/Q515687	When transplanted Texan Bob Seton arrives in Lawrence, Kansas he finds much to like about the place, especially Mary McCloud, daughter of the local banker. Politics is in the air however. It's just prior to the civil war and there is already a sharp division in the Territory as to whether it will remain slave-free. When he gets the opportunity to run for marshal, Seton finds himself running against the respected local schoolteacher, William Cantrell. Not is what it seems however. While acting as the upstanding citizen in public, Cantrell is dangerously ambitious and is prepared to do anything to make his mark, and his fortune, on the Territory. When he loses the race for marshal, he forms a group of raiders who run guns into the territory and rob and terrorize settlers throughout the territory. Eventually donning Confederate uniforms, it is left to Seton and the good citizens of Lawrence to face Cantrell and his raiders in one final clash.
http://www.wikidata.org/entity/Q2298501	In 1870s New York, spinster heiress Catherine Sloper is courted by the much younger, penniless Morris Townsend, much to the chagrin of her overprotective father. Catherine must decide whether to spend the rest of her life alone, or marry a man interested in her solely for her inheritence.
http://www.wikidata.org/entity/Q8773922	A story of love and obsession during the Spanish Civil War
http://www.wikidata.org/entity/Q2017676	The weirdest alien of the galaxy pays a visit to Earth...  Jerry Lewis is Kreton, a childish alien who, against his teacher's will leaves his planet to visit the Earth, and lands in the backyard of a famous television journalist who doesn't believe in UFOs and aliens. Wanting to study humans but not able to fully understand them, Kreton makes a mess out of it, generating a lot of comic situations.
http://www.wikidata.org/entity/Q2159458	Set in the 60's in a provincial town: four high school teenagers approach graduation, but all they think about are The Beatles.
http://www.wikidata.org/entity/Q2252695	An urban office worker finds that paper airplanes are instrumental in meeting a girl in ways he never expected.
http://www.wikidata.org/entity/Q691916	"A genetically engineered assassin with deadly aim, known only as ""Agent 47"" eliminates strategic targets for a top-secret organization. But when he's double-crossed, the hunter becomes the prey as 47 finds himself in a life-or-death game of international intrigue."
http://www.wikidata.org/entity/Q947347	When one of them breaks a leg, five friends snowboarding in the Norwegian mountains take shelter in an abandoned ski lodge and soon realize they’re not alone.
http://www.wikidata.org/entity/Q1197684	An unknown middle-aged batter named Roy Hobbs with a mysterious past appears out of nowhere to take a losing 1930s baseball team to the top of the league.
http://www.wikidata.org/entity/Q22074976	In 1971, António Lobo Antunes' life is brutally interrupted when he is drafted into the Portuguese Army to serve as a doctor in one of the worst zones of the Colonial War – the East of Angola. Away from everything dear he writes letters to his wife while he is immersed in an increasingly violent setting. While he moves between several military posts he falls in love for Africa and matures politically. At his side, an entire generation struggles and despairs for the return home. In the uncertainty of war events, only the letters can make him survive.
http://www.wikidata.org/entity/Q739498	Assassin Robert Rath arrives at a funeral to kill a prominent mobster, only to witness a rival hired gun complete the job for him -- with grisly results. Horrified by the murder of innocent bystanders, Rath decides to take one last job and then return to civilian life. But finding his way out of the world of contract killing grows ever more dangerous as Rath falls for his female target and becomes a marked man himself.
http://www.wikidata.org/entity/Q282827	Renowned film star Joan Crawford's abuse towards Christina, her adopted daughter, intensifies as her professional and romantic relationships turn sour.
http://www.wikidata.org/entity/Q500460	"A comedy that follows the chaos that ensues when a meteor hits the Earth carrying alien life forms that give new meaning to the term ""survival of the fittest."" David Duchovny, Orlando Jones, Seann William Scott, and Julianne Moore are the only people standing between the aliens and world domination... which could be bad news for the Earth."
http://www.wikidata.org/entity/Q697115	Six days in the life of Wilhelm: a detached man without qualities. He wants to write, so his mother gives him a ticket to Bonn, telling him to live. On the train he meets an older man, an athlete in the 1936 Olympics, and his mute teen companion, Mignon. She's an acrobat in market squares for spare change.
http://www.wikidata.org/entity/Q1518218	When a promised job for Texan Michael fails to materialize in Wyoming, Mike is mistaken by Wayne to be the hitman he hired to kill his unfaithful wife, Suzanne. Mike takes full advantage of the situation, collects the money, and runs. During his getaway, things go wrong, and soon get worse when he runs into the real hitman, Lyle.
http://www.wikidata.org/entity/Q118829	Mary Smith decides after a lifetime of being a shut-in to do something wild while her father is out campaigning for the presidency, so she takes off for the family's home in West Palm Beach and inadvertently becomes romantically entangled with earnest cowboy Stretch Willoughby. Neither the dalliance nor the cowboy fit with the upper class image projected by her esteemed father, forcing her to choose.
http://www.wikidata.org/entity/Q326526	As the global economy teeters on the brink of disaster, a young Wall Street trader partners with disgraced former Wall Street corporate raider Gordon Gekko on a two tiered mission: To alert the financial community to the coming doom, and to find out who was responsible for the death of the young trader's mentor.
http://www.wikidata.org/entity/Q2442226	Victor is a cook who works in a greasy roadside restaurant owned by his mother, Dolly. It's just the two of them, a waitress named Delores, and a heavy drinking regular, Leo. But things change when Callie, a beautiful college dropout, shows up as a new waitress and steals Victor's heart. But Victor is too shy to do anything about it, and too self-consciously overweight to dream of winning Callie away.
http://www.wikidata.org/entity/Q20649318	In the future, a strange fungus has changed nearly everyone into thoughtless, flesh-eating monsters. When a scientist and a teacher find a girl who seems to be immune to the fungus, they all begin a journey to save humanity.
http://www.wikidata.org/entity/Q3820833	The lives of a close-knit group of brothers growing up in Iowa during the days of the Great Depression and of World War II and their eventual deaths in action in the Pacific theater are chronicled in this film based on a true story.
http://www.wikidata.org/entity/Q3657142	In the 17th century, a Bulgarian Christian region is selected by the Ottoman rulers to serve as an example of conversion to Islam. A Janissary who was kidnapped from the village as a boy is sent to force the reluctant inhabitants to convert. The Turkish governor seeks a peaceful solution, but ultimately torture, violence, and rebellion break out.
http://www.wikidata.org/entity/Q109524352	Ambitious artist Jabari attempts to balance success and love when he moves into his dream Manhattan apartment and falls for his next-door neighbor.
http://www.wikidata.org/entity/Q2363623	In a contemporary New York City, members of a dysfunctional family of vampires are trying to come to terms with each other, in the wake of their father's death. Meanwhile, they are being hunted by Dr. Van Helsing and his hapless nephew. As in all good vampire movies, forces of love are pitted against forces of destruction.
http://www.wikidata.org/entity/Q110161848	A quiet, neglected girl is sent away from her dysfunctional family to live with relatives for the summer. She blossoms in their care, but in this house where there are meant to be no secrets, she discovers one.
http://www.wikidata.org/entity/Q634541	In rural South India, 15 year old Vanaja goes to work for the local Landlady in hopes of learning Kuchipudi Dance. Initial chemistry with the Landlady's son turns ugly, pitching her into a battle of Caste and Animus.
http://www.wikidata.org/entity/Q2640322	In the 16th century, poet, playwright and part-time actor Miguel de Cervantes has been arrested, together with his manservant, by the Spanish Inquisition. They're accused of presenting an entertainment offensive to the Inquisition. Inside the huge dungeon into which they have been cast, the other inmates gang up on Cervantes and his manservant, staging a mock trial, with the intention of stealing or burning his possessions. Cervantes wishes to desperately save a manuscript he carries with him and stages, with costumes, makeup, and the participation of the other prisoners, an unusual defense—the story of Don Quixote.
http://www.wikidata.org/entity/Q7857556	Viola and Sebastian are lookalike twins, separated by a shipwreck. Viola lands in Illyria, where she disguises herself like her brother and goes into the service of the Duke Orsino. Orsino sends her to help him woo the Lady Olivia, who doesn't want the Duke, but finds that she likes the new messenger the Duke's sending. Then, of course, Viola's brother shows up, and merry hell breaks loose. Meanwhile, Olivia's uncle and his cohorts are trying to find some way to get back at Olivia's officious majordomo, Malvolio.
http://www.wikidata.org/entity/Q129548	World War II, 1940. When the Nazi hordes invade and occupy Great Britain, the English citizens are soon divided between those who choose to submissively collaborate and those who are willing to fight.
http://www.wikidata.org/entity/Q392785	Broadway gamblers stumble across a plan by Nazi saboteurs to blow up an American battleship.
http://www.wikidata.org/entity/Q533902	The friendship between two orphans endures even though they grow up on opposite sides of the law and fall in love with the same woman.
http://www.wikidata.org/entity/Q288425	In 15th century France, a gypsy girl is framed for murder by the infatuated Chief Justice, and only the deformed bellringer of Notre Dame Cathedral can save her.
http://www.wikidata.org/entity/Q781870	A martial artist hunts a killer in a plague-infested urban dump of the future.
http://www.wikidata.org/entity/Q20899470	In this poignant period drama set in 1960s Argentina, a young woman, struggling to raise her twin daughters alone after the tragic death of her husband, accepts the courtship of a charming but mysterious older suitor.
http://www.wikidata.org/entity/Q50347073	1 - Dogs: Submissive and obedient animals 2 - Hogs: Dirty and wicked animals
http://www.wikidata.org/entity/Q728488	Sir Robert Beaumont is behind schedule on a railroad in Africa. Enlisting noted engineer John Henry Patterson to right the ship, Beaumont expects results. Everything seems great until the crew discovers the mutilated corpse of the project's foreman, seemingly killed by a lion. After several more attacks, Patterson calls in famed hunter Charles Remington, who has finally met his match in the bloodthirsty lions.
http://www.wikidata.org/entity/Q384328	A young Jew in 1911 Wales tries to make his living by selling fabrics door to door, but to do so he must hide his nationality. On one of his sales he meets and falls in love with a demure young woman with a strong-willed father and a Jew-hating brother. The two fall in love and she becomes pregnant, but only then does she learn of his ethnic background. When anti-Jewish riots break out, the two are forced to flee and become separated.
